k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
27,1,0.56139780565483,5.12290112430904,636.760679265948,6545.31291382832,6869.76177064287,1.45822939207429e-06,-0.000174248790078748,-0.000369558110833168,1.15629767049043e-05,-0.999988437023295,-0.00245219621119078,1.26346582413364e-05
28,1,0.563974156322253,5.12805371703086,634.992810321805,6549.06898003139,6855.94842888034,-9.56335266774326e-07,-0.000173760509477032,-0.000362317776307464,1.15924237611708e-05,-0.999988407576239,-0.00246308056645013,1.27178866439681e-05
29,1,0.560981466135271,5.12206846360909,636.812301778666,6543.30384428768,6861.25900165958,8.06573229767261e-07,-0.000174143535740093,-0.000368423294275999,1.15582884545056e-05,-0.999988441711546,-0.00245134364668032,1.26305566282442e-05
30,1,0.562601094665176,5.12530762533403,636.129334887559,6549.35183208477,6850.28345652339,-1.90984137228486e-06,-0.000173394788603235,-0.000361344311386347,1.15738675066126e-05,-0.999988426132493,-0.00245652149780317,1.26656968902087e-05
31,1,0.564126470058882,5.12835837999094,634.597625363259,6545.8187024248,6870.13220800389,1.85780431088799e-06,-0.000174821019844916,-0.00036949198693037,1.15987694355313e-05,-0.999988401230564,-0.00246485446249429,1.27344877984619e-05
32,1,0.565200749043237,5.13050687522081,634.317370819548,6550.68185595226,6844.02190721429,-2.20270177772625e-06,-0.000174194866536702,-0.00036212895065546,1.16090787989136e-05,-0.999988390921201,-0.00246763705157067,1.27510827580827e-05
33,1,0.562662723015873,5.12543095118608,636.526840475881,6548.88807007773,6845.93228053091,-1.98772945204822e-06,-0.000174194667781352,-0.000361779471859336,1.15824483843587e-05,-0.999988417551616,-0.00245508430857856,1.26501869733227e-05
34,1,0.570599301028295,5.14130393559448,630.587879220016,6550.09697042855,6844.00302169413,-1.43469982572889e-06,-0.000175829448394023,-0.000357712619006634,1.16905118333908e-05,-0.999988309488167,-0.00249079265565943,1.29295092465824e-05
35,1,0.558638725554284,5.11737772678576,638.062958867143,6542.72773137,6813.40928479231,-6.03068169709585e-06,-0.000171840269606174,-0.000353373121470213,1.09468124502168e-05,-0.99998905318755,-0.00244286208522862,1.2569569614392e-05
36,1,0.562735218686661,5.12557589117758,636.452763950841,6550.93125076765,6885.82626976096,3.12980411476595e-06,-0.000174972050903663,-0.00037722010165453,1.1577975197922e-05,-0.999988422024802,-0.00245548391346871,1.26534896595836e-05
37,1,0.567567326154357,5.13524003383476,632.793134737033,6550.18701351735,6863.85221297166,3.10204099924043e-07,-0.00017508712196817,-0.000361340120434761,1.16474279674584e-05,-0.999988352572033,-0.00247732090993181,1.28244051789725e-05
38,1,0.557625422103691,5.11535631283602,639.514543749284,6549.40188917165,6855.00935296679,-1.46457025270543e-06,-0.000172398086967024,-0.000371970701962709,1.14973811360389e-05,-0.999988502618864,-0.00243573765291853,1.25076303872135e-05
39,1,0.563815297161845,5.12773602857652,635.181187922715,6548.3122110637,6880.62760900025,2.77584088011176e-06,-0.000174939461294151,-0.000373177696019411,1.1593160524735e-05,-0.999988406839475,-0.00246210000734321,1.27095567790454e-05
40,1,0.559096050129964,5.11829763948982,637.879126027862,6542.19778672855,6831.22158542254,-3.36650264462984e-06,-0.000172778693191483,-0.000360060948878527,1.1528790911007e-05,-0.999988471209089,-0.00244428808674908,1.25790764436493e-05
