k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
336,1,1.45766088933912,8.40261029190513,605.303802694463,6564.02881192688,6844.76331961769,4.91104581795026e-07,0.000921920928624928,-0.000516680767759681,0.313501289785034,-0.686498710214966,-0.00580668157062901,2.29333456689474e-05
337,1,0.576897242286382,6.64039906008084,656.018006422379,6645.05019339746,6988.23229003078,-8.78276739839704e-06,0.00107267292344737,-0.000397284980863333,0.166405176331361,-0.833594823668639,-0.00379045191142326,1.54298839347029e-05
338,1,0.575975548313212,6.63564485960081,661.367345943475,6645.58578344922,6979.21885051598,-4.8172081833956e-06,0.00106918732912053,0.00241448893211782,0.165873338591597,-0.834126661408403,-0.00375539521814292,1.51704211529007e-05
339,1,0.577031947286966,6.64108825796993,654.021485160264,6646.82997006698,6916.17499665497,1.06260059126197e-05,0.00102766771851649,-0.000381063902750611,0.166482329599541,-0.833517670400459,-0.00380266782516338,1.55258440983684e-05
340,1,0.575554216156519,6.63333838986196,663.887214688377,6642.65446138973,6968.54776692483,-2.57804457563901e-06,0.00109061457197009,0.00244171521626413,0.165615558785219,-0.834384441214781,-0.00373901575267022,1.50502440650923e-05
341,1,0.57742025088511,6.64309173481609,651.279322391711,6647.61793343428,6930.64354097269,5.22089103767713e-06,0.00100917098519173,-0.000374394468963146,0.166706690550428,-0.833293309449572,-0.00382056127441724,1.56615834870068e-05
342,1,0.633917481949409,7.26715620689428,596.368214788641,6525.63263967422,6816.89400678389,1.70322793426926e-06,0.00117119050286317,0.00303793512284756,0.240593089315315,-0.759406910684685,-0.00481945737799103,2.04331591966025e-05
343,1,0.576723302165176,6.63949851614075,656.786026638882,6641.15299011468,6954.40501723927,-2.24312334926036e-06,0.00107398412185287,-0.000395831186324358,0.166304384535199,-0.833695615464801,-0.00378518047244095,1.53917311656208e-05
344,1,0.576247813790656,6.63704171247526,658.23216964716,6642.08375795982,6965.93686646153,-5.2596230508187e-06,0.00109510821636874,-0.000400085002183914,0.166029531653031,-0.833970468346969,-0.00377458061525994,1.53185034873258e-05
345,1,0.576625558793736,6.6389873492975,658.298988934658,6643.02050893353,6951.3666224294,2.23827446864042e-06,0.00107782239691027,-0.000399561133235693,0.166247183628609,-0.833752816371391,-0.00377600588799339,1.53198835787822e-05
346,1,0.576957016822748,6.64070494968919,655.228027017339,6647.32037414634,6980.41196581996,-5.20288018959129e-06,0.00105831910081773,-0.000392409274354577,0.166439417879265,-0.833560582120735,-0.00379530757260793,1.54678251103477e-05
347,1,0.576435690240287,6.63789718847178,658.458531177338,6641.87008440197,6947.19000731571,9.53134389337809e-07,0.0010849119347224,-0.000399551121518016,0.16612521707736,-0.83387478292264,-0.00377407793148322,1.53099461715166e-05
348,1,0.577365452676328,6.64280279616391,653.545270173474,6645.19662787257,6957.2264165103,5.37601541861893e-07,0.00103271510046758,-0.000384920043870807,0.16667432628947,-0.83332567371053,-0.00380704419100302,1.5552492763253e-05
349,1,0.577258158088892,6.64226012849841,655.201220211991,6646.61421273499,6965.7420305375,-1.93734726609319e-06,0.00105046757743393,-0.000393091002479196,0.166613548222344,-0.833386451777656,-0.00379691541427019,1.54727135208548e-05
350,1,0.576354978397889,6.63760241079236,660.678549253027,6641.37738902259,6957.98512735432,-9.87188082381195e-07,0.00110638300950793,-0.000409935135394335,0.166092243775076,-0.833907756224924,-0.00376112324515562,1.52065544680917e-05
351,1,0.576503954324727,6.63835580505596,659.545656754106,6640.32424597225,6967.76355498092,-4.05923772202766e-06,0.00110122007860638,-0.000407361658290029,0.166176522723539,-0.833823477276461,-0.00376828260454775,1.52605714518808e-05
352,1,0.577024747665589,6.64104817785249,655.10680762993,6644.46894435001,6958.2299096745,-1.96218297537714e-06,0.00105438089409581,-0.000390754546970129,0.166477842391342,-0.833522157608658,-0.0037963304645164,1.54743496564118e-05
353,1,0.576583079451381,6.63877013655727,660.600307803215,6641.24430378805,6944.46308598933,1.20316778618899e-06,0.00110210130190584,-0.000411175889894366,0.166222879268392,-0.833777120731608,-0.00376265030183343,1.52128326672794e-05
354,1,0.576823032261773,6.64000817380883,656.72862688894,6646.83386651441,6929.90877163841,1.07789338386108e-05,0.00104832754930732,-0.000390532426536083,0.166361424161208,-0.833638575838792,-0.00378598618860891,1.53956035344469e-05
355,1,0.576818228080618,6.63998663701975,657.279797393107,6645.36597452261,6985.15330785559,-1.06355762769104e-05,0.0010876880262894,-0.000403810059651732,0.166359013664058,-0.833640986335942,-0.0037827913500997,1.53697441424104e-05
356,1,0.79126911143352,7.21699432223097,621.7828472043,6576.29230879309,6869.73689137203,1.88854303496749e-06,0.00102382643220828,-0.000447179190814495,0.231667849603472,-0.768332150396528,-0.00456777639249634,1.86671874776873e-05
357,1,0.5767348386532,6.63955509353444,657.718662132025,6643.29268598782,6956.72462626319,-3.75980515466179e-07,0.00107597948742767,-0.000399180455133319,0.166310716162228,-0.833689283837772,-0.00377986577858485,1.53482423982271e-05
358,1,0.575715702058419,6.63430545571087,662.132311063392,6647.19837183515,6972.93263038969,-4.18065365292942e-06,0.00107645200975322,0.00242431322112679,0.165723622951751,-0.834276377048249,-0.00374981904571256,1.51323333826365e-05
359,1,0.576552227294196,6.63861581206407,657.494374926575,6644.77249702155,6958.10012184012,-6.53958849114672e-07,0.00107579861459087,-0.000396919436752796,0.166205612436365,-0.833794387563635,-0.00378028103851986,1.53565427367473e-05
360,1,0.576796909852388,6.6398743191808,657.704195424768,6642.16937171547,6940.15227732657,3.96472264716429e-06,0.00107069048179618,-0.000397880561649799,0.166346442747159,-0.833653557252841,-0.00378024592154507,1.53496555646697e-05
361,1,0.577340626261,6.6426883197415,656.620268332066,6641.94237024878,6945.36655612071,3.30052037860861e-06,0.00105565051045335,-0.000397277530282736,0.166661504365373,-0.833338495634627,-0.00378910884148628,1.54069015332031e-05
362,1,0.577028560643018,6.64107126065747,654.170031275401,6646.59480651382,6952.426544141,6.25686173839619e-07,0.00104128983351843,-0.000385391991585493,0.166480426643625,-0.833519573356375,-0.00380178843124861,1.55187540961642e-05
363,1,0.57647646454076,6.63822049466967,658.287321011928,6643.07282145663,6978.19716557092,-4.64400310926484e-06,0.00108950742715461,-0.000401572324335575,0.16616138491681,-0.83383861508319,-0.00377536001822312,1.53186570348978e-05
364,1,0.775085464649146,8.14713419765998,613.726916708742,6588.97435151025,6872.32066861958,1.63316133331147e-06,0.000381872636101826,-0.000253559788689017,0.362667836211915,-0.637332163788086,-0.00559896403675683,2.16299008250372e-05
365,1,0.576603079045895,6.63887111315631,658.558050934107,6642.80060196482,6967.63173255257,-3.12721526389179e-06,0.00108882790974044,-0.000403303420171142,0.166234177566456,-0.833765822433544,-0.00377441249198747,1.53075649394857e-05
366,1,0.790541479046336,7.57568713529068,626.194090418021,6592.77165186766,6899.8718473742,-7.34675466182428e-07,0.000469649156653423,-0.000281664310023189,0.28252891924276,-0.71747108075724,-0.00490322814263297,1.93198656128407e-05
367,1,0.78499454931452,7.4850918682679,617.881675829391,6575.85212046782,6873.93904772091,-9.64283924874605e-07,0.000614654102936579,-0.000195479718968272,0.269900929593142,-0.730099070406858,-0.00487544295545493,1.9605887372413e-05
368,1,0.576759499359365,6.6396858825702,655.3100393448,6650.65781851656,6943.56030797522,5.15118528766055e-06,0.00104457957303178,-0.000386816449463367,0.166325353240717,-0.833674646759283,-0.00379388098038535,1.5461580680624e-05
